s.Leaf	s.Roots	s.Sediment	s.Water	index	stat	p.value	Leaf.A	Roots.A	Sediment.A	Water.A	Leaf.B	Roots.B	Sediment.B	Water.B	p.adjust	phylum	class	order	family	genus	sp
0	0	1	0	3	0.320106795443711	0.001	0	0.0757122442369961	0.747416276509763	0.176871479253241	0	0.0166666666666667	0.137096774193548	0.0454545454545455	0.00217605633802817	Chloroflexi	Anaerolineae	SHA-20	NA	NA	NA
0	0	1	0	3	0.388026866323093	0.001	0.04920436444423	0.0939497554673782	0.691483010169497	0.165362869918895	0.0158730158730159	0.0333333333333333	0.217741935483871	0.0454545454545455	0.00217605633802817	Chloroflexi	Anaerolineae	SHA-20	NA	NA	NA
0	0	1	0	3	0.303404398257438	0.002	0	0.286579726164824	0.713420273835176	0	0	0.0416666666666667	0.129032258064516	0	0.00393630573248408	Chloroflexi	Anaerolineae	SHA-20	NA	NA	NA
0	0	1	0	3	0.327627723131833	0.001	0.0524705848341933	0.130511317442842	0.665507534780206	0.151510562942759	0.0158730158730159	0.025	0.161290322580645	0.0227272727272727	0.00217605633802817	Chloroflexi	Anaerolineae	SHA-20	NA	NA	NA
0	0	1	0	3	0.409684281738067	0.001	0.0455007914655673	0.0217581570990867	0.904883049008752	0.0278580024265941	0.0158730158730159	0.00833333333333333	0.185483870967742	0.0113636363636364	0.00217605633802817	Chloroflexi	Anaerolineae	SHA-20	NA	NA	NA
0	0	1	0	3	0.282905686127759	0.001	0	0	0.902219798016716	0.0977802019832844	0	0	0.0887096774193548	0.0113636363636364	0.00217605633802817	Chloroflexi	Anaerolineae	SHA-20	NA	NA	NA
0	0	1	0	3	0.305668094598557	0.001	0	0.043768922299746	0.827549287348824	0.12868179035143	0	0.00833333333333333	0.112903225806452	0.0227272727272727	0.00217605633802817	Chloroflexi	Anaerolineae	NA	NA	NA	NA
0	0	1	0	3	0.324815312174459	0.001	0	0.133848364029199	0.769565787697112	0.0965858482736883	0	0.025	0.137096774193548	0.0227272727272727	0.00217605633802817	Chloroflexi	Ellin6529	NA	NA	NA	NA
0	0	1	0	3	0.473090820684693	0.001	0.17775229550916	0.178941272014989	0.603327188095617	0.0399792443802333	0.0952380952380952	0.15	0.370967741935484	0.0340909090909091	0.00217605633802817	Chloroflexi	Ellin6529	NA	NA	NA	NA
0	0	1	0	3	0.427156195546039	0.001	0.047056319541969	0.137276706018254	0.780184120992324	0.035482853447453	0.0158730158730159	0.0416666666666667	0.233870967741935	0.0113636363636364	0.00217605633802817	Chloroflexi	Ellin6529	NA	NA	NA	NA
0	0	1	0	3	0.299811566852323	0.001	0	0	0.928832081390596	0.0711679186094044	0	0	0.0967741935483871	0.0113636363636364	0.00217605633802817	Chloroflexi	TK17	NA	NA	NA	NA
0	0	1	0	3	0.35296252771305	0.001	0	0	0.858235316679365	0.141764683320635	0	0	0.145161290322581	0.0227272727272727	0.00217605633802817	Crenarchaeota	AAG	NA	NA	NA	NA
0	0	1	0	3	0.243161203201114	0.003	0	0.185356225329501	0.814643774670499	0	0	0.0166666666666667	0.0725806451612903	0	0.00559698113207547	Crenarchaeota	AAG	NA	NA	NA	NA
0	0	1	0	3	0.320494300708865	0.002	0	0.2039463749018	0.7960536250982	0	0	0.0416666666666667	0.129032258064516	0	0.00393630573248408	Crenarchaeota	MBGB	NA	NA	NA	NA
0	0	1	0	3	0.503236125352684	0.001	0	0.0721829419009414	0.897216518132509	0.0306005399665493	0	0.0416666666666667	0.282258064516129	0.0227272727272727	0.00217605633802817	Crenarchaeota	MBGB	NA	NA	NA	NA
0	0	1	0	3	0.474135758702304	0.001	0.0385570582378559	0.114476996001294	0.819876029186648	0.0270899165742026	0.0317460317460317	0.0666666666666667	0.274193548387097	0.0227272727272727	0.00217605633802817	Crenarchaeota	MBGB	NA	NA	NA	NA
0	0	1	0	3	0.277541472328319	0.001	0.207426801821352	0.110313959685134	0.682259238493515	0	0.0158730158730159	0.0166666666666667	0.112903225806452	0	0.00217605633802817	Crenarchaeota	MBGB	NA	NA	NA	NA
0	0	1	0	3	0.419316180643832	0.001	0	0.377073389732383	0.622926610267617	0	0	0.116666666666667	0.282258064516129	0	0.00217605633802817	Crenarchaeota	MBGB	NA	NA	NA	NA
0	0	1	0	3	0.342058921817787	0.001	0.0709088467578685	0.0756479801010589	0.853443173141073	0	0.0158730158730159	0.0166666666666667	0.137096774193548	0	0.00217605633802817	Crenarchaeota	MBGB	NA	NA	NA	NA
0	0	1	0	3	0.626348603959839	0.001	0	0.0680663114821715	0.917863379936272	0.0140703085815563	0	0.075	0.42741935483871	0.0227272727272727	0.00217605633802817	Crenarchaeota	MBGB	NA	NA	NA	NA
0	0	1	0	3	0.387726659903567	0.003	0.0183633114357306	0.442132354099816	0.490556931242027	0.0489474032224262	0.0158730158730159	0.291666666666667	0.306451612903226	0.0340909090909091	0.00559698113207547	Crenarchaeota	MBGB	NA	NA	NA	NA
0	0	1	0	3	0.492182050549929	0.001	0.0125014145163716	0.358030530024095	0.577656792106886	0.0518112633526471	0.0158730158730159	0.283333333333333	0.419354838709677	0.0340909090909091	0.00217605633802817	Crenarchaeota	MBGB	NA	NA	NA	NA
0	0	1	0	3	0.370265815588677	0.001	0	0	1	0	0	0	0.137096774193548	0	0.00217605633802817	Crenarchaeota	MCG	B10	NA	NA	NA
0	0	1	0	3	0.271406093665623	0.002	0	0.0866002807824719	0.913399719217528	0	0	0.00833333333333333	0.0806451612903226	0	0.00393630573248408	Crenarchaeota	MCG	pGrfC26	NA	NA	NA
0	0	1	0	3	0.432784502130853	0.001	0	0	0.929020029411867	0.0709799705881325	0	0	0.201612903225806	0.0227272727272727	0.00217605633802817	Crenarchaeota	MCG	pGrfC26	NA	NA	NA
0	0	1	0	3	0.323788062901367	0.001	0	0	1	0	0	0	0.104838709677419	0	0.00217605633802817	Crenarchaeota	MCG	NA	NA	NA	NA
0	0	1	0	3	0.365909143152655	0.001	0	0.126194835300208	0.873805164699792	0	0	0.025	0.153225806451613	0	0.00217605633802817	Crenarchaeota	MHVG	NA	NA	NA	NA
0	0	1	0	3	0.505127846471783	0.001	0.0768425948519728	0.1067324864267	0.608444490747527	0.2079804279738	0.111111111111111	0.191666666666667	0.419354838709677	0.261363636363636	0.00217605633802817	Crenarchaeota	Thaumarchaeota	Cenarchaeales	Cenarchaeaceae	Nitrosopumilus	NA
0	0	1	0	3	0.3333863256783	0.001	0.0376507899035188	0.0618769194527145	0.689107941325522	0.211364349318245	0.0158730158730159	0.025	0.161290322580645	0.0795454545454545	0.00217605633802817	Crenarchaeota	Thaumarchaeota	Cenarchaeales	Cenarchaeaceae	Nitrosopumilus	NA
0	0	1	0	3	0.464816070853441	0.001	0.0577476068191875	0.0965445784093193	0.744185930159173	0.101521884612321	0.0476190476190476	0.075	0.290322580645161	0.113636363636364	0.00217605633802817	Crenarchaeota	Thaumarchaeota	Cenarchaeales	Cenarchaeaceae	Nitrosopumilus	NA
0	0	1	0	3	0.35584549093443	0.001	0.00970362097040274	0.275405762866695	0.603908679379899	0.110981936783004	0.0158730158730159	0.108333333333333	0.209677419354839	0.0909090909090909	0.00217605633802817	Cyanobacteria	Synechococcophycideae	Synechococcales	Synechococcaceae	Synechococcus	NA
0	0	1	0	3	0.287614654235723	0.005	0	0.358903032683706	0.641096967316294	0	0	0.0583333333333333	0.129032258064516	0	0.00868587491215741	Euryarchaeota	Thermoplasmata	E2	[Methanomassiliicoccaceae]	NA	NA
0	0	1	0	3	0.275674716081554	0.004	0	0.21033184401546	0.724890160518773	0.0647779954657674	0	0.0333333333333333	0.104838709677419	0.0113636363636364	0.00716521739130435	Euryarchaeota	Thermoplasmata	E2	NA	NA	NA
0	0	1	0	3	0.327302481901693	0.001	0.054641340144637	0.312799735202174	0.632558924653189	0	0.0158730158730159	0.0666666666666667	0.169354838709677	0	0.00217605633802817	Euryarchaeota	Thermoplasmata	E2	NA	NA	NA
0	0	1	0	3	0.277381150107304	0.004	0	0.394579633478935	0.561211617760088	0.0442087487609763	0	0.075	0.137096774193548	0.0113636363636364	0.00716521739130435	Euryarchaeota	Thermoplasmata	E2	NA	NA	NA
0	0	1	0	3	0.32069440711264	0.003	0	0.292449938335508	0.671198312705928	0.0363517489585637	0	0.075	0.153225806451613	0.0113636363636364	0.00559698113207547	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	NA	NA
0	0	1	0	3	0.57663267538914	0.001	0.0196900877141496	0.219678323098144	0.7108732766979	0.0497583124898056	0.0317460317460317	0.233333333333333	0.467741935483871	0.0568181818181818	0.00217605633802817	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
0	0	1	0	3	0.489565548435214	0.004	0.0836507498980966	0.273457426710649	0.412772622925268	0.230119200465987	0.19047619047619	0.408333333333333	0.580645161290323	0.318181818181818	0.00716521739130435	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Propionigenium	NA
0	0	1	0	3	0.284391970410273	0.001	0	0.0882754262367431	0.911724573763257	0	0	0.00833333333333333	0.0887096774193548	0	0.00217605633802817	Gemmatimonadetes	Gemm-2	NA	NA	NA	NA
0	0	1	0	3	0.312951978131281	0.001	0	0.131782434334312	0.759026789776184	0.109190775889503	0	0.025	0.129032258064516	0.0227272727272727	0.00217605633802817	Gemmatimonadetes	Gemm-2	NA	NA	NA	NA
0	0	1	0	3	0.268182789392502	0.004	0.0861572994252819	0.0966437099565136	0.686025312097425	0.13117367852078	0.0158730158730159	0.0166666666666667	0.104838709677419	0.0227272727272727	0.00716521739130435	Gemmatimonadetes	Gemm-2	NA	NA	NA	NA
0	0	1	0	3	0.24622512146156	0.003	0.152890126850448	0	0.751772449440625	0.095337423708928	0.0158730158730159	0	0.0806451612903226	0.0113636363636364	0.00559698113207547	Gemmatimonadetes	Gemm-2	NA	NA	NA	NA
0	0	1	0	3	0.367527758815158	0.001	0.0770867959184269	0.041360307557263	0.88155289652431	0	0.0158730158730159	0.00833333333333333	0.153225806451613	0	0.00217605633802817	Gemmatimonadetes	Gemm-2	NA	NA	NA	NA
0	0	1	0	3	0.283980917123532	0.001	0	0	1	0	0	0	0.0806451612903226	0	0.00217605633802817	Gemmatimonadetes	Gemm-2	NA	NA	NA	NA
0	0	1	0	3	0.32751735133722	0.001	0.110117236191213	0.0585587442499389	0.831324019558848	0	0.0158730158730159	0.00833333333333333	0.129032258064516	0	0.00217605633802817	Gemmatimonadetes	Gemm-2	NA	NA	NA	NA
0	0	1	0	3	0.689773112418471	0.001	0.174395607944698	0.0751020571874491	0.69408919270962	0.056413142158233	0.0793650793650794	0.108333333333333	0.685483870967742	0.0568181818181818	0.00217605633802817	Gemmatimonadetes	Gemm-4	NA	NA	NA	NA
0	0	1	0	3	0.402760449118556	0.001	0.0510650279309585	0.0668218899053744	0.773645440092246	0.108467642071421	0.0158730158730159	0.0166666666666667	0.209677419354839	0.0227272727272727	0.00217605633802817	Gemmatimonadetes	Gemm-4	NA	NA	NA	NA
0	0	1	0	3	0.262182437769078	0.005	0.131714385577544	0	0.774883109422046	0.0934025050004099	0.0158730158730159	0	0.0887096774193548	0.0113636363636364	0.00868587491215741	GN04	5bav_B12	NA	NA	NA	NA
0	0	1	0	3	0.310899054957859	0.001	0	0.294441395222603	0.665867754129865	0.0396908506475322	0	0.0666666666666667	0.145161290322581	0.0113636363636364	0.00217605633802817	GN04	GN15	NA	NA	NA	NA
0	0	1	0	3	0.259939299824286	0.002	0	0.238319408222787	0.761680591777213	0	0	0.0333333333333333	0.0887096774193548	0	0.00393630573248408	GN04	GN15	NA	NA	NA	NA
0	0	1	0	3	0.585195178351684	0.001	0	0.133383240836911	0.866616759163089	0	0	0.075	0.395161290322581	0	0.00217605633802817	KSB3	NA	NA	NA	NA	NA
0	0	1	0	3	0.538248332426674	0.001	0.0274268712727126	0.16499565720555	0.665262910234293	0.142314561287444	0.0158730158730159	0.166666666666667	0.435483870967742	0.0568181818181818	0.00217605633802817	KSB3	NA	NA	NA	NA	NA
0	0	1	0	3	0.310539431084473	0.001	0	0.145863746855342	0.854136253144658	0	0	0.00833333333333333	0.112903225806452	0	0.00217605633802817	Lentisphaerae	[Lentisphaeria]	Z20	NA	NA	NA
0	0	1	0	3	0.263090691632908	0.002	0.143772600828081	0	0.780261117360125	0.0759662818117944	0.0158730158730159	0	0.0887096774193548	0.0113636363636364	0.00393630573248408	Nitrospirae	Nitrospira	Nitrospirales	[Thermodesulfovibrionaceae]	BD2-6	NA
0	0	1	0	3	0.348302291367153	0.001	0.0624236344715843	0	0.752149814263978	0.185426551264438	0.0158730158730159	0	0.161290322580645	0.0227272727272727	0.00217605633802817	Nitrospirae	Nitrospira	Nitrospirales	[Thermodesulfovibrionaceae]	LCP-6	NA
0	0	1	0	3	0.297841698590635	0.001	0	0	1	0	0	0	0.0887096774193548	0	0.00217605633802817	Nitrospirae	Nitrospira	Nitrospirales	FW	4-29	NA
0	0	1	0	3	0.29695899360788	0.002	0	0	0.911241320140918	0.0887586798590824	0	0	0.0967741935483871	0.0113636363636364	0.00393630573248408	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	NA	NA
0	0	1	0	3	0.419772891807993	0.001	0	0.0895853830663026	0.910414616933698	0	0	0.0333333333333333	0.193548387096774	0	0.00217605633802817	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	NA	NA
0	0	1	0	3	0.284151181521646	0.002	0	0.110570969677635	0.834332904254855	0.0550961260675101	0	0.0166666666666667	0.0967741935483871	0.0113636363636364	0.00393630573248408	OP3	PBS-25	NA	NA	NA	NA
0	0	1	0	3	0.301411945634458	0.001	0	0	0.80466399717304	0.19533600282696	0	0	0.112903225806452	0.0340909090909091	0.00217605633802817	OP3	PBS-25	NA	NA	NA	NA
0	0	1	0	3	0.247151171645995	0.002	0	0	0.841597667122505	0.158402332877495	0	0	0.0725806451612903	0.0113636363636364	0.00393630573248408	OP8	OP8_1	HMMVPog-54	NA	NA	NA
0	0	1	0	3	0.326148877282501	0.001	0	0.0578383443623654	0.942161655637635	0	0	0.00833333333333333	0.112903225806452	0	0.00217605633802817	OP8	OP8_1	HMMVPog-54	NA	NA	NA
0	0	1	0	3	0.374950310129929	0.001	0.0567975042509668	0.0341840842953716	0.792403597647714	0.116614813805947	0.0158730158730159	0.00833333333333333	0.17741935483871	0.0113636363636364	0.00217605633802817	OP8	OP8_1	HMMVPog-54	NA	NA	NA
0	0	1	0	3	0.260928886511969	0.002	0	0.232508946069943	0.767491053930057	0	0	0.0166666666666667	0.0887096774193548	0	0.00393630573248408	OP8	OP8_1	HMMVPog-54	NA	NA	NA
0	0	1	0	3	0.289660431835992	0.001	0.100566633128045	0.0994999438308806	0.743142325403945	0.0567910976371297	0.0158730158730159	0.0166666666666667	0.112903225806452	0.0113636363636364	0.00217605633802817	OP8	OP8_1	NA	NA	NA	NA
0	0	1	0	3	0.374937576398358	0.001	0	0.247614473940398	0.697267803529555	0.055117722530047	0	0.0916666666666667	0.201612903225806	0.0227272727272727	0.00217605633802817	OP8	OP8_2	NA	NA	NA	NA
0	0	1	0	3	0.349741577992174	0.001	0	0.157356819406638	0.842643180593362	0	0	0.0166666666666667	0.145161290322581	0	0.00217605633802817	OP8	SAW1_B6	NA	NA	NA	NA
0	0	1	0	3	0.239965078192012	0.004	0	0.206630932754374	0.793369067245626	0	0	0.0166666666666667	0.0725806451612903	0	0.00716521739130435	OP8	NA	NA	NA	NA	NA
0	0	1	0	3	0.267349613239335	0.005	0.224358921063404	0.142129007346821	0.590866743113568	0.0426453284762072	0.0476190476190476	0.0333333333333333	0.120967741935484	0.0113636363636364	0.00868587491215741	Planctomycetes	BD7-11	NA	NA	NA	NA
0	0	1	0	3	0.308388037702724	0.003	0	0.332635694337255	0.561561644903285	0.10580266075946	0	0.075	0.169354838709677	0.0227272727272727	0.00559698113207547	Planctomycetes	BD7-11	NA	NA	NA	NA
0	0	1	0	3	0.407314643730665	0.001	0.107835561740445	0.20621510110244	0.605066092814186	0.0808832443429282	0.0476190476190476	0.075	0.274193548387097	0.0340909090909091	0.00217605633802817	Planctomycetes	C6	MVS-107	NA	NA	NA
0	0	1	0	3	0.378177887253351	0.001	0	0.176841879375517	0.709371831460744	0.11378628916374	0	0.0416666666666667	0.201612903225806	0.0340909090909091	0.00217605633802817	Planctomycetes	C6	MVS-107	NA	NA	NA
0	0	1	0	3	0.452178400580589	0.001	0	0.125734553862041	0.874265446137959	0	0	0.0416666666666667	0.233870967741935	0	0.00217605633802817	Planctomycetes	C6	Ucm1571	NA	NA	NA
0	0	1	0	3	0.459528873558725	0.001	0.0889580799053666	0.175792964374156	0.68907056364828	0.0461783920721969	0.0476190476190476	0.075	0.306451612903226	0.0227272727272727	0.00217605633802817	Planctomycetes	C6	Ucm1571	NA	NA	NA
0	0	1	0	3	0.315668012162625	0.001	0.0785579480879757	0.149183274166073	0.772258777745951	0	0.0158730158730159	0.025	0.129032258064516	0	0.00217605633802817	Planctomycetes	OM190	CL500-15	NA	NA	NA
0	0	1	0	3	0.336715061410688	0.004	0.116126672466307	0.285455297633901	0.520694520000727	0.0777235098990658	0.0634920634920635	0.125	0.217741935483871	0.0454545454545455	0.00716521739130435	Planctomycetes	OM190	CL500-15	NA	NA	NA
0	0	1	0	3	0.294143532524762	0.004	0.23523255042223	0.0549239301180398	0.670533237377629	0.0393102820821007	0.0317460317460317	0.0166666666666667	0.129032258064516	0.0113636363636364	0.00716521739130435	Planctomycetes	OM190	CL500-15	NA	NA	NA
0	0	1	0	3	0.374612128246855	0.002	0.0934376176130981	0.302673799478752	0.527316563093186	0.0765720198149644	0.0317460317460317	0.1	0.266129032258065	0.0227272727272727	0.00393630573248408	Planctomycetes	OM190	NA	NA	NA	NA
0	0	1	0	3	0.369029710842368	0.002	0.279796855583967	0.140784305230707	0.544731709937606	0.0346871292477191	0.0793650793650794	0.0916666666666667	0.25	0.0227272727272727	0.00393630573248408	Planctomycetes	Phycisphaerae	MSBL9	NA	NA	NA
0	0	1	0	3	0.414594729389435	0.001	0	0.239865689547291	0.734972755691376	0.0251615547613326	0	0.0833333333333333	0.233870967741935	0.0113636363636364	0.00217605633802817	Planctomycetes	Phycisphaerae	MSBL9	NA	NA	NA
0	0	1	0	3	0.376478435094338	0.001	0.230746810329353	0.136435908907317	0.54922704685294	0.0835902339103898	0.0317460317460317	0.0666666666666667	0.258064516129032	0.0340909090909091	0.00217605633802817	Planctomycetes	Phycisphaerae	MSBL9	NA	NA	NA
0	0	1	0	3	0.43911799955024	0.001	0.0471487263418287	0.118832190074699	0.70324272275284	0.130776360830633	0.0317460317460317	0.0666666666666667	0.274193548387097	0.0681818181818182	0.00217605633802817	Planctomycetes	Phycisphaerae	MSBL9	NA	NA	NA
0	0	1	0	3	0.353398560040024	0.001	0.0602244439754709	0.294507754459656	0.645267801564873	0	0.0158730158730159	0.075	0.193548387096774	0	0.00217605633802817	Planctomycetes	Phycisphaerae	MSBL9	NA	NA	NA
0	0	1	0	3	0.273088281360496	0.003	0	0.22936883603023	0.77063116396977	0	0	0.0333333333333333	0.0967741935483871	0	0.00559698113207547	Planctomycetes	Phycisphaerae	MSBL9	NA	NA	NA
0	0	1	0	3	0.336946728851819	0.001	0	0.0614597225060878	0.938540277493912	0	0	0.00833333333333333	0.120967741935484	0	0.00217605633802817	Planctomycetes	Phycisphaerae	Phycisphaerales	NA	NA	NA
0	0	1	0	3	0.570553880258287	0.001	0	0.0612573359431238	0.938742664056876	0	0	0.025	0.346774193548387	0	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.289252817462387	0.001	0.130244468507542	0.0716992346592907	0.798056296833167	0	0.0158730158730159	0.00833333333333333	0.104838709677419	0	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.847675063624662	0.001	0.0501515361102636	0.0988772201741252	0.774787597155595	0.0761836465600167	0.142857142857143	0.291666666666667	0.92741935483871	0.204545454545455	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.323442716851127	0.001	0.189232269098702	0	0.810767730901298	0	0.0158730158730159	0	0.129032258064516	0	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.609402515385128	0.001	0.0348347824539756	0.0844031152926052	0.868868996112403	0.0118931061410158	0.0317460317460317	0.0666666666666667	0.42741935483871	0.0113636363636364	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.294617755992697	0.001	0	0.17206514260574	0.82793485739426	0	0	0.025	0.104838709677419	0	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.314385743630786	0.001	0	0.234002432563311	0.765997567436689	0	0	0.0416666666666667	0.129032258064516	0	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.340065112293318	0.001	0	0.156477012100921	0.843522987899079	0	0	0.025	0.137096774193548	0	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.399789222439848	0.001	0.176170358552729	0.140412525067851	0.68341711637942	0	0.0158730158730159	0.0416666666666667	0.233870967741935	0	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.385389184879776	0.001	0.119843568502965	0.140706711857082	0.682114005702406	0.0573357139375466	0.0158730158730159	0.0416666666666667	0.217741935483871	0.0227272727272727	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.587837763009443	0.001	0.0181249910524211	0.129542839693807	0.765153593158453	0.0871785760953189	0.0158730158730159	0.0833333333333333	0.451612903225806	0.0454545454545455	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.237765588610521	0.005	0	0.0632807295305314	0.778891879531789	0.15782739093768	0	0.00833333333333333	0.0725806451612903	0.0227272727272727	0.00868587491215741	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.610021250921097	0.001	0.0799067257327431	0.158971523818521	0.640883540213086	0.12023821023565	0.111111111111111	0.191666666666667	0.580645161290323	0.136363636363636	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.51787785595095	0.001	0.0298600168506356	0.207525408063931	0.652087975232545	0.110526599852888	0.0317460317460317	0.0833333333333333	0.411290322580645	0.0454545454545455	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.236802035200173	0.005	0.129540001091038	0	0.772591697832559	0.0978683010764025	0.0158730158730159	0	0.0725806451612903	0.0113636363636364	0.00868587491215741	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.381000381000571	0.001	0	0	1	0	0	0	0.145161290322581	0	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.500424945328417	0.001	0	0.0296026371105703	0.97039736288943	0	0	0.0166666666666667	0.258064516129032	0	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.314994180889305	0.001	0	0.0775223099367788	0.87881752966224	0.0436601604009811	0	0.0166666666666667	0.112903225806452	0.0113636363636364	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.475353246018276	0.001	0.103165388179285	0.267596245285593	0.596151656468379	0.0330867100667433	0.0793650793650794	0.2	0.379032258064516	0.0227272727272727	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.758264676559522	0.001	0.00800811156935178	0.0641324180856228	0.880193822778045	0.0476656475669806	0.0158730158730159	0.1	0.653225806451613	0.0454545454545455	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.32498717987933	0.002	0.0744264136764468	0.098963558559785	0.770380395214944	0.0562296325488242	0.0158730158730159	0.00833333333333333	0.137096774193548	0.0113636363636364	0.00393630573248408	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.298239969064574	0.001	0	0.13665081215708	0.787816986736223	0.0755322011066964	0	0.0166666666666667	0.112903225806452	0.0113636363636364	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.511525511513942	0.001	0	0.131490904074905	0.791356957738301	0.0771521381867939	0	0.0666666666666667	0.330645161290323	0.0340909090909091	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.274930074256076	0.003	0	0.218939027452003	0.781060972547997	0	0	0.0333333333333333	0.0967741935483871	0	0.00559698113207547	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.678925641332019	0.001	0.0766361242785462	0.172254419477001	0.635072925342263	0.11603653090219	0.0952380952380952	0.4	0.725806451612903	0.147727272727273	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.589437363080643	0.001	0.0324275939714924	0.113371335929818	0.812870079612023	0.0413309904866661	0.0476190476190476	0.075	0.42741935483871	0.0454545454545455	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.40309271402407	0.001	0.0539329987813567	0.16987190654948	0.746221602826371	0.0299734918427931	0.0158730158730159	0.05	0.217741935483871	0.0113636363636364	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.370265815588677	0.001	0	0	1	0	0	0	0.137096774193548	0	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.542236980008609	0.001	0.0237076109607289	0.117746627566592	0.744052997318739	0.11449276415394	0.0158730158730159	0.0666666666666667	0.395161290322581	0.0454545454545455	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.406783723332724	0.001	0.0696460179981385	0.0754101612316202	0.854943820770241	0	0.0158730158730159	0.0166666666666667	0.193548387096774	0	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.477089018589865	0.001	0	0.0525904723166241	0.882003985178781	0.0654055425045944	0	0.0166666666666667	0.258064516129032	0.0227272727272727	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.535946935133238	0.001	0.0652473469991071	0.0728599903345753	0.774296750925223	0.0875959117410949	0.0476190476190476	0.0833333333333333	0.370967741935484	0.0795454545454545	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.450803465520528	0.001	0	0.0666760444022421	0.933323955597758	0	0	0.0166666666666667	0.217741935483871	0	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0	0	1	0	3	0.337508501852557	0.001	0	0.285488616913722	0.642049391546453	0.0724619915398249	0	0.0583333333333333	0.17741935483871	0.0227272727272727	0.00217605633802817	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
